#        x              y             xo             yo             xs             ys
 
   2.804600E+02   5.648750E+01   2.804600E+02   5.856875E+01
   2.804600E+02   6.065000E+01   2.812925E+02   5.856875E+01
 
   2.628375E+02   1.096175E+02   2.616387E+02   1.110438E+02
   2.604400E+02   1.124700E+02   2.622093E+02   1.115233E+02
 
   1.160000E+02  -7.762500E+01   1.160000E+02  -7.924219E+01
   1.160000E+02  -8.085938E+01   1.153531E+02  -7.924219E+01
 
   1.160000E+02  -6.468750E+01   1.160000E+02  -6.630469E+01
   1.160000E+02  -6.792188E+01   1.153531E+02  -6.630469E+01
 
   1.160000E+02  -5.821875E+01   1.160000E+02  -5.983594E+01
   1.160000E+02  -6.145312E+01   1.153531E+02  -5.983594E+01
 
   1.160000E+02  -5.498438E+01   1.160000E+02  -5.660156E+01
   1.160000E+02  -5.821875E+01   1.153531E+02  -5.660156E+01
 
   1.160000E+02  -3.881250E+01   1.160000E+02  -4.042969E+01
   1.160000E+02  -4.204688E+01   1.153531E+02  -4.042969E+01
 
   1.160000E+02  -3.234375E+01   1.160000E+02  -3.396094E+01
   1.160000E+02  -3.557812E+01   1.153531E+02  -3.396094E+01
 
   1.160000E+02  -2.910938E+01   1.160000E+02  -3.072656E+01
   1.160000E+02  -3.234375E+01   1.153531E+02  -3.072656E+01
 
   1.160000E+02  -1.940625E+01   1.160000E+02  -2.102344E+01
   1.160000E+02  -2.264062E+01   1.153531E+02  -2.102344E+01
 
   1.160000E+02  -1.617188E+01   1.160000E+02  -1.778906E+01
   1.160000E+02  -1.940625E+01   1.153531E+02  -1.778906E+01
 
   1.160000E+02  -9.703125E+00   1.160000E+02  -1.132031E+01
   1.160000E+02  -1.293750E+01   1.153531E+02  -1.132031E+01
 
   1.160000E+02   1.293750E+01   1.160000E+02   1.132031E+01
   1.160000E+02   9.703125E+00   1.153531E+02   1.132031E+01
 
   1.160000E+02   1.940625E+01   1.160000E+02   1.778906E+01
   1.160000E+02   1.617188E+01   1.153531E+02   1.778906E+01
 
   1.160000E+02   2.264062E+01   1.160000E+02   2.102344E+01
   1.160000E+02   1.940625E+01   1.153531E+02   2.102344E+01
 
   1.160000E+02   3.234375E+01   1.160000E+02   3.072656E+01
   1.160000E+02   2.910938E+01   1.153531E+02   3.072656E+01
 
   1.160000E+02   3.557812E+01   1.160000E+02   3.396094E+01
   1.160000E+02   3.234375E+01   1.153531E+02   3.396094E+01
 
   1.160000E+02   4.204688E+01   1.160000E+02   4.042969E+01
   1.160000E+02   3.881250E+01   1.153531E+02   4.042969E+01
 
   1.160000E+02   5.821875E+01   1.160000E+02   5.660156E+01
   1.160000E+02   5.498438E+01   1.153531E+02   5.660156E+01
 
   1.160000E+02   6.145312E+01   1.160000E+02   5.983594E+01
   1.160000E+02   5.821875E+01   1.153531E+02   5.983594E+01
 
   1.160000E+02   6.792188E+01   1.160000E+02   6.630469E+01
   1.160000E+02   6.468750E+01   1.153531E+02   6.630469E+01
 
   1.160000E+02   8.085938E+01   1.160000E+02   7.924219E+01
   1.160000E+02   7.762500E+01   1.153531E+02   7.924219E+01
 
   2.804600E+02  -4.816250E+01   2.804600E+02  -4.608125E+01
   2.804600E+02  -4.400000E+01   2.812925E+02  -4.608125E+01
 
   2.804600E+02   3.300000E+01   2.804600E+02   3.575000E+01
   2.804600E+02   3.850000E+01   2.815600E+02   3.575000E+01
 
   2.804600E+02   2.750000E+01   2.804600E+02   3.025000E+01
   2.804600E+02   3.300000E+01   2.815600E+02   3.025000E+01
 
   2.804600E+02   1.650000E+01   2.804600E+02   1.925000E+01
   2.804600E+02   2.200000E+01   2.815600E+02   1.925000E+01
 
   2.804600E+02  -5.500000E+00   2.804600E+02  -2.750000E+00
   2.804600E+02   0.000000E+00   2.815600E+02  -2.750000E+00
 
   2.804600E+02   7.313750E+01   2.804600E+02   7.521875E+01
   2.804600E+02   7.730000E+01   2.812925E+02   7.521875E+01
 
   1.160000E+02  -9.056250E+01   1.160000E+02  -9.217969E+01
   1.160000E+02  -9.379688E+01   1.153531E+02  -9.217969E+01
 
   1.160000E+02  -8.409375E+01   1.160000E+02  -8.571094E+01
   1.160000E+02  -8.732812E+01   1.153531E+02  -8.571094E+01
 
   1.160000E+02  -8.085938E+01   1.160000E+02  -8.247656E+01
   1.160000E+02  -8.409375E+01   1.153531E+02  -8.247656E+01
 
   1.160000E+02  -7.115625E+01   1.160000E+02  -7.277344E+01
   1.160000E+02  -7.439062E+01   1.153531E+02  -7.277344E+01
 
   1.160000E+02  -6.792188E+01   1.160000E+02  -6.953906E+01
   1.160000E+02  -7.115625E+01   1.153531E+02  -6.953906E+01
 
   1.160000E+02  -6.145312E+01   1.160000E+02  -6.307031E+01
   1.160000E+02  -6.468750E+01   1.153531E+02  -6.307031E+01
 
   1.160000E+02  -4.528125E+01   1.160000E+02  -4.689844E+01
   1.160000E+02  -4.851562E+01   1.153531E+02  -4.689844E+01
 
   1.160000E+02  -4.204688E+01   1.160000E+02  -4.366406E+01
   1.160000E+02  -4.528125E+01   1.153531E+02  -4.366406E+01
 
   1.160000E+02  -3.557812E+01   1.160000E+02  -3.719531E+01
   1.160000E+02  -3.881250E+01   1.153531E+02  -3.719531E+01
 
   1.160000E+02  -2.264062E+01   1.160000E+02  -2.425781E+01
   1.160000E+02  -2.587500E+01   1.153531E+02  -2.425781E+01
 
   1.160000E+02   6.468750E+00   1.160000E+02   4.851562E+00
   1.160000E+02   3.234375E+00   1.153531E+02   4.851562E+00
 
   1.160000E+02   9.703125E+00   1.160000E+02   8.085938E+00
   1.160000E+02   6.468750E+00   1.153531E+02   8.085938E+00
 
